Type	Local Number	Message	Field 1	Value 1	Units 1	Field 2	Value 2	Units 2	Field 3	Value 3	Units 3	Field 4	Value 4	Units 4	Field 5	Value 5	Units 5	Field 6	Value 6	Units 6	Field 7	Value 7	Units 7	Field 8	Value 8	Units 8	Field 9	Value 9	Units 9	Field 10	Value 10	Units 10	Field 11	Value 11	Units 11	Field 12	Value 12	Units 12	Field 13	Value 13	Units 13	Field 14	Value 14	Units 14	Field 15	Value 15	Units 15	Field 16	Value 16	Units 16	Field 17	Value 17	Units 17	Field 18	Value 18	Units 18
Data	0	record	timestamp	1068984204	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	141	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984205	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	141	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984206	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	141	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984207	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	141	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984208	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	140	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984209	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	140	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984210	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	140	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984211	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	139	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984212	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	139	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984213	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	138	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984214	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	138	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984215	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	138	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984216	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	138	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984217	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	138	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984218	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	138	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984219	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	138	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984220	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	138	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984221	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	138	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984222	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	138	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984223	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	138	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984224	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	137	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984225	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984226	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984227	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984228	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984229	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984230	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984231	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984232	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984233	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984234	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984235	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984236	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984237	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984238	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984239	s	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																				
Data	0	record	timestamp	1068984240	s	distance	1925	m	speed	0.565	m/s	activity_type	5		cadence	30	rpm	heart_rate	136	bpm	enhanced_speed	0.565	m/s																																	
Data	0	record	timestamp	1068984241	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984242	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	134	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984243	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	134	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984244	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984245	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984246	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984247	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	134	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984248	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984249	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984250	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	135	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984251	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	134	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984252	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	134	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984253	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984254	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984255	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984256	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984257	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	133	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984258	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	132	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984259	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	132	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984260	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	132	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984261	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	131	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984262	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	131	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984263	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984264	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984265	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984266	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984267	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984268	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984269	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984270	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984271	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984272	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984273	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984274	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984275	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984276	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984277	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	130	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984278	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	128	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984279	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	127	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984280	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	126	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984281	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	126	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984282	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	125	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984283	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	125	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984284	s	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	125	bpm	enhanced_speed	0.577	m/s																																				
Data	0	record	timestamp	1068984285	s	distance	1950	m	speed	0.577	m/s	activity_type	5		cadence	29	rpm	heart_rate	126	bpm	enhanced_speed	0.577	m/s																																	
Data	0	record	timestamp	1068984286	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	127	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984287	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	128	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984288	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	128	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984289	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984290	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984291	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984292	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984293	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984294	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	132	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984295	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984296	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	131	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984297	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984298	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984299	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984300	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.551	m/s																																				
Data	0	record	timestamp	1068984301	s	speed	0.551	m/s	activity_type	5		cadence	28	rpm	heart_rate	130	bpm	enhanced_speed	0.551	m/s																																				
